well_name,x,y,cluster,prob
25-025-23112-00-00,7.35859,3.0249176,0,1.0
25-025-60014-00-00,8.62318,8.375747,2,1.0
25-033-05025-00-00,11.159897,8.839637,2,1.0
25-033-05026-00-00,10.988046,7.169607,2,1.0
25-033-05032-00-00,7.6549864,2.7836258,0,1.0
25-033-05039-00-00,11.446405,9.162659,2,1.0
25-033-05041-00-00,8.91317,8.360996,2,1.0
25-033-05046-00-00,10.984731,8.353841,2,1.0
25-033-05088-00-00,4.4660926,5.2564645,1,0.9228460505594129
25-033-21095-00-00,3.700417,3.140701,1,1.0
25-033-21096-00-00,5.4161644,1.6870283,0,0.9899877883692098
25-033-21098-00-00,4.9144,1.5053889,0,1.0
25-033-21110-00-00,10.697219,7.9512243,2,1.0
25-033-21111-00-00,9.104363,7.386014,2,0.6494454541814844
25-033-21119-00-00,8.596132,4.697417,0,0.6101698451200404
25-033-21121-00-00,7.6733546,2.9977384,0,1.0
25-033-21127-00-00,9.266506,6.9941616,-1,0.0
25-033-21130-00-00,7.4523544,3.021063,0,1.0
25-033-21136-00-00,6.396605,5.1498394,1,1.0
25-033-21161-00-00,4.4865365,1.584819,0,1.0
25-033-21162-00-00,4.370099,2.88958,1,0.8702160119267015
25-035-05046-00-00,9.790184,7.8214364,2,0.880540235337945
25-035-05061-00-00,10.690169,8.519374,2,1.0
25-035-05063-00-00,4.1212316,1.7942301,0,1.0
25-035-05066-00-00,11.211867,7.424166,2,1.0
25-035-05076-00-00,11.361331,8.263283,2,1.0
25-035-05091-00-00,11.275811,8.6029215,2,1.0
25-035-05105-00-00,10.987172,7.087625,2,1.0
25-035-05299-00-00,10.041996,6.0635805,2,1.0
25-035-05334-00-00,11.610709,8.535373,2,1.0
25-035-05348-00-00,7.5178256,2.7150524,0,1.0
25-035-05369-00-00,6.8793855,2.3616936,0,1.0
25-035-05439-00-00,4.2574987,1.8048402,0,1.0
25-035-05592-00-00,8.180602,6.316333,2,0.7536918506080027
25-035-05678-00-00,4.8479047,7.8033795,1,0.6816724048150948
25-035-05687-00-00,3.9440682,4.012791,1,1.0
25-035-05701-00-00,9.442458,6.526501,2,0.7498607614814388
25-035-05714-00-00,3.5048308,3.3473008,1,1.0
25-035-05717-00-00,4.4403667,8.799443,1,1.0
25-035-05718-00-00,3.8007858,3.82506,1,1.0
25-035-05727-00-00,10.29691,8.196136,2,1.0
25-035-05729-00-00,4.6280494,6.985233,1,1.0
25-035-05738-00-00,8.355416,4.0562696,0,1.0
25-035-05740-00-00,11.020927,6.8438683,2,1.0
25-035-05747-00-00,4.231203,4.7491374,1,1.0
25-035-05751-00-00,4.889859,8.546578,1,0.7720047870461798
25-035-05758-00-00,4.244879,4.705334,1,1.0
25-035-05784-00-00,10.984662,6.7918625,2,1.0
25-035-05805-00-00,6.889322,5.3132825,1,1.0
25-035-05806-00-00,9.981944,6.201119,2,1.0
25-035-05809-00-00,11.0707035,7.0024247,2,1.0
25-035-05815-00-00,9.85028,6.257303,2,1.0
25-035-05817-00-00,4.335221,8.26428,1,1.0
25-035-05818-00-00,4.3351407,8.224219,1,1.0
25-035-05825-00-00,10.138635,6.139224,2,1.0
25-035-05828-00-00,4.511912,3.2479537,1,1.0
25-035-05867-00-00,9.97874,6.153506,2,1.0
25-035-05887-00-00,6.2310367,5.9292107,-1,0.0
25-035-05898-00-00,7.262582,5.5920343,1,1.0
25-035-05964-00-00,4.533619,8.702373,1,1.0
25-035-06008-00-00,5.639074,5.669721,1,0.9551124119797718
25-035-06166-00-00,4.1407623,3.36778,1,0.7557107365171986
25-035-06173-00-00,4.5991592,3.6094635,1,0.8688037949135998
25-035-06185-00-00,4.606028,3.5853498,1,0.9127065728476815
25-035-06207-00-00,4.5142975,8.624273,1,1.0
25-035-06208-00-00,4.540184,8.627597,1,1.0
25-035-06209-00-00,4.1319394,7.433261,1,1.0
25-035-06241-00-00,4.8108335,6.985396,1,1.0
25-035-06253-00-00,4.6223564,3.5864928,1,0.947392432292547
25-035-06276-00-00,4.8829927,5.3032036,1,1.0
25-035-06280-00-00,4.4642725,8.542004,1,1.0
25-035-06460-00-00,4.684395,1.483622,0,1.0
25-035-06556-00-00,11.255373,9.168665,2,1.0
25-035-06567-00-00,3.6326313,3.4076934,1,1.0
25-035-06622-00-00,11.206306,8.673888,2,1.0
25-035-06626-00-00,10.127556,7.5753613,2,0.8315838973804287
25-035-06627-00-00,8.687287,8.512015,2,1.0
25-035-06632-00-00,10.995025,8.998501,2,1.0
25-035-06721-00-00,7.8324385,3.1048985,0,1.0
25-035-06735-00-00,4.6446404,1.4902666,0,1.0
25-035-06741-00-00,11.062247,7.830464,2,1.0
25-035-06762-00-00,11.274118,8.060624,2,1.0
25-035-06764-00-00,10.488495,8.149218,2,1.0
25-035-06772-00-00,4.5463586,1.7896382,0,1.0
25-035-06790-00-00,11.435679,8.302593,2,1.0
25-035-06796-00-00,4.573496,8.682301,1,1.0
25-035-06801-00-00,4.284223,8.12569,1,1.0
25-035-06803-00-00,4.5462413,8.762813,1,1.0
25-035-06818-00-00,4.421782,8.752208,1,1.0
25-035-06823-00-00,4.6751695,5.761372,1,1.0
25-035-06826-00-00,4.5753684,8.538127,1,1.0
25-035-06828-00-00,4.5340476,8.431036,1,1.0
25-035-06832-00-00,4.497481,8.40313,1,1.0
25-035-06839-00-00,4.700865,5.734817,1,1.0
25-035-06846-00-00,4.006172,7.136791,1,1.0
25-035-06889-00-00,8.480099,7.8563886,2,1.0
25-035-06915-00-00,4.8300962,5.5962157,1,1.0
25-035-06921-00-00,3.9514997,4.084606,1,1.0
25-035-06923-00-00,3.5219762,3.4763434,1,1.0
25-035-06946-00-00,8.910338,8.221643,2,0.9495163718380696
25-035-06950-00-00,8.74398,8.237097,2,1.0
25-035-07005-00-00,11.337066,8.9375105,2,1.0
25-035-07134-00-00,3.7272391,3.780963,1,1.0
25-035-07137-00-00,5.631508,5.524401,1,1.0
25-035-07184-00-00,4.2026143,3.0608747,1,1.0
25-035-07190-00-00,5.5583186,7.213974,1,0.8156952360265673
25-035-07193-00-00,9.085386,5.9762077,2,1.0
25-035-07199-00-00,4.295128,3.2968884,1,1.0
25-035-07212-00-00,7.7554855,3.198031,0,1.0
25-035-07214-00-00,4.506237,8.217713,1,1.0
25-035-07215-00-00,4.459956,8.222907,1,1.0
25-035-07221-00-00,11.18563,7.787525,2,1.0
25-035-07239-00-00,4.328457,7.5710764,1,1.0
25-035-07246-00-00,8.8687315,8.444188,2,1.0
25-035-07261-00-00,10.326227,6.667654,2,1.0
25-035-08655-00-00,11.138106,9.010454,2,1.0
25-035-08690-00-00,8.446094,7.287356,2,1.0
25-035-08701-00-00,4.8147764,7.0027323,1,1.0
25-035-21003-00-00,4.1218204,2.8279269,1,1.0
25-035-21007-00-00,8.235797,8.150142,2,1.0
25-035-21012-00-00,8.830265,6.4877734,2,0.7000817340161656
25-035-21031-00-00,11.427687,9.096958,2,1.0
25-035-21039-00-00,4.374603,4.6038427,1,1.0
25-035-21069-00-00,9.718604,6.5528316,2,0.7372102561665189
25-035-21153-00-00,10.007099,6.145058,2,1.0
25-035-21155-00-00,9.947044,6.032644,2,1.0
25-035-21157-00-00,10.347893,7.12755,2,0.7250813786052678
25-035-21158-00-00,4.690986,3.4694757,1,1.0
25-035-21163-00-00,8.724546,4.292113,0,1.0
25-035-21165-00-00,9.476103,6.011436,2,1.0
25-035-21166-00-00,9.080946,5.897569,2,1.0
25-035-21167-00-00,9.73525,6.304303,2,0.9737100417732476
25-035-21168-00-00,9.176207,6.8897357,-1,0.0
25-035-21177-00-00,8.985778,8.527306,2,1.0
25-035-21195-00-00,6.988603,5.3643804,1,1.0
25-035-21197-00-00,5.366714,6.143315,1,0.937065467445363
25-035-21199-00-00,5.333955,5.6016793,1,1.0
25-035-21204-00-00,9.411752,8.095709,2,1.0
25-035-21208-00-00,11.346435,8.821824,2,1.0
25-035-21213-00-00,9.981404,7.0199723,2,0.7429579761211769
25-035-21214-00-00,9.002774,8.60364,2,1.0
25-035-21222-00-00,9.094647,7.899672,2,0.7420318227611774
25-035-21226-00-00,6.220459,1.9593893,0,1.0
25-035-21239-00-00,8.2676325,7.604024,2,1.0
25-035-21241-00-00,6.5798116,2.2152452,0,1.0
25-035-21252-00-00,11.151444,6.969752,2,1.0
25-035-21253-00-00,11.133653,7.7539062,2,1.0
25-035-21332-00-00,4.394953,8.8665285,1,1.0
25-035-21343-00-00,3.8553975,3.6016886,1,1.0
25-035-21376-00-00,5.3611608,4.954444,1,1.0
25-035-21390-00-00,4.431083,6.662898,1,1.0
25-035-21402-00-00,4.2287436,1.9115927,0,1.0
25-035-21411-00-00,5.3883867,7.5651617,1,0.6668544905498766
25-035-21418-00-00,4.856917,5.5414495,1,1.0
25-035-21419-00-00,4.297525,8.061781,1,1.0
25-035-21432-00-00,3.9854422,4.2186127,1,1.0
25-035-21434-00-00,4.5108337,8.223456,1,1.0
25-035-21463-00-00,4.267418,8.083639,1,1.0
25-035-21499-00-00,6.0258837,2.1031744,0,1.0
25-035-21550-00-00,9.982611,8.155106,2,1.0
25-035-21565-00-00,5.3495274,6.272541,1,0.8954382385646398
25-035-21574-00-00,4.5941706,5.741945,1,1.0
25-035-21578-00-00,5.280843,4.8165283,1,1.0
25-035-21595-00-00,4.2805004,8.136228,1,1.0
25-035-21618-00-00,9.444772,6.6235247,2,0.6020835263949839
25-035-21619-00-00,11.020487,8.125946,2,1.0
25-035-21631-00-00,5.428958,7.317583,1,0.9394173936793245
25-035-21633-00-00,8.044816,3.286086,0,1.0
25-035-21646-00-00,8.867813,8.337926,2,1.0
25-035-21653-00-00,4.3266697,8.099948,1,1.0
25-035-21698-00-00,5.1229486,6.61096,1,1.0
25-035-21700-00-00,10.074411,8.043577,2,1.0
25-035-21705-00-00,8.46778,8.031847,2,1.0
25-035-21706-00-00,8.078855,3.4118576,0,1.0
25-035-21708-00-00,4.644155,5.1665435,1,1.0
25-035-21710-00-00,4.296139,8.055585,1,1.0
25-035-21729-00-00,4.561559,3.2703574,1,1.0
25-035-21738-00-00,9.811825,5.852791,2,1.0
25-035-21744-00-00,4.6695027,5.1581907,1,1.0
25-035-21782-00-00,5.05288,1.8168999,0,0.9925766149235528
25-035-21795-00-00,11.330614,8.964507,2,1.0
25-035-21796-00-00,10.535288,8.73687,2,1.0
25-035-21797-00-00,10.576359,8.747998,2,1.0
25-035-21812-00-00,10.875247,8.645882,2,1.0
25-035-21820-00-00,11.056844,8.886927,2,1.0
25-035-21823-00-00,8.574656,7.3329887,2,0.8769672036615526
25-035-21824-00-00,8.545382,8.06596,2,1.0
25-035-21826-00-00,11.034689,8.643407,2,1.0
25-035-21833-00-00,10.660333,8.176635,2,1.0
25-035-21853-00-00,4.9574103,1.5561148,0,1.0
25-035-21854-00-00,4.0372405,6.935633,1,1.0
25-035-21855-00-00,4.0684204,7.5795593,1,1.0
25-035-21869-00-00,4.502875,3.230126,1,1.0
25-035-21875-00-00,10.926796,8.27706,2,1.0
25-035-21879-00-00,5.63505,7.4283123,-1,0.0
25-035-21904-00-00,10.486061,6.36477,2,0.9031856111416906
25-035-21905-00-00,10.896929,6.995201,2,1.0
25-035-21915-00-00,11.209799,8.988138,2,1.0
25-035-21916-00-00,11.4510565,8.748147,2,1.0
25-035-21917-00-00,11.5663805,9.046481,2,1.0
25-035-21936-00-00,8.9948635,5.7540727,2,1.0
25-035-21965-00-00,9.333109,6.246163,2,1.0
25-035-22062-00-00,10.942441,8.026488,2,1.0
25-035-22088-00-00,3.5517936,3.4362977,1,1.0
25-035-22093-00-00,3.8481107,3.9947703,1,1.0
25-035-22125-00-00,3.9312804,3.8273108,1,1.0
25-035-22161-00-00,4.2808614,1.6841393,0,1.0
25-035-22204-00-00,5.1657577,5.028497,1,1.0
25-035-22205-00-00,4.369789,1.7256354,0,1.0
25-035-22220-00-00,10.677891,6.5976872,2,1.0
25-035-60013-00-00,4.013674,6.4071956,-1,0.0
25-035-60025-00-00,5.514361,7.27904,1,0.8669873935887759
25-041-05060-00-00,7.4535384,2.77823,0,1.0
25-041-05075-00-00,6.8246264,2.7047453,0,0.9704126961949595
25-041-21971-00-00,5.1251,3.7572799,-1,0.0
25-051-05071-00-00,3.5266752,3.4251814,1,1.0
25-051-05133-00-00,4.8838177,5.2068543,1,1.0
25-051-05142-00-00,3.79475,3.8230562,1,1.0
25-051-05176-00-00,4.523546,8.486286,1,1.0
25-051-05253-00-00,4.418979,8.676627,1,1.0
25-051-05254-00-00,4.4843493,7.6639757,1,1.0
25-051-05266-00-00,11.050361,8.1829,2,1.0
25-051-05267-00-00,3.975231,6.71422,1,0.7052247730980015
25-051-05286-00-00,4.779263,4.6068497,1,1.0
25-051-05288-00-00,4.8952546,4.70692,1,1.0
25-051-05293-00-00,4.4438877,8.179723,1,1.0
25-051-05296-00-00,8.659089,7.9964814,2,1.0
25-051-05299-00-00,11.169271,7.636193,2,1.0
25-051-05301-00-00,11.369552,8.536441,2,1.0
25-051-05312-00-00,3.568856,3.488134,1,1.0
25-051-05316-00-00,4.7006626,3.8878407,1,0.8089238161872455
25-051-05326-00-00,10.36241,8.804584,2,0.9890221477359195
25-051-05332-00-00,4.753997,3.410158,1,0.8794189769605137
25-051-05342-00-00,4.863175,3.8242626,1,1.0
25-051-05343-00-00,4.9514456,5.2136645,1,1.0
25-051-05344-00-00,4.8712187,5.491584,1,1.0
25-051-05346-00-00,4.9543123,4.9541984,1,1.0
25-051-05349-00-00,4.562695,7.6929812,1,1.0
25-051-05354-00-00,4.483707,7.790328,1,1.0
25-051-05358-00-00,4.4003673,6.7573085,1,1.0
25-051-05361-00-00,4.7611084,5.9799876,1,1.0
25-051-05429-00-00,6.808259,5.688022,1,1.0
25-051-05436-00-00,4.4603615,6.9441495,1,1.0
25-051-05450-00-00,4.382614,8.800851,1,1.0
25-051-05454-00-00,4.641108,6.770838,1,1.0
25-051-05461-00-00,4.4277387,8.408702,1,1.0
25-051-05462-00-00,4.8414564,4.8957396,1,1.0
25-051-05463-00-00,4.7053823,4.9551644,1,1.0
25-051-06480-00-00,6.9058247,6.381931,-1,0.0
25-051-21017-00-00,4.544787,8.312308,1,1.0
25-051-21020-00-00,8.365324,7.328035,2,1.0
25-051-21021-00-00,4.1282444,4.7842727,1,0.9204570424862458
25-051-21031-00-00,5.1245666,4.2862434,1,0.761478510701944
25-051-21033-00-00,3.5425801,3.223421,1,1.0
25-051-21041-00-00,4.536417,7.748838,1,1.0
25-051-21045-00-00,3.9061751,3.9871926,1,1.0
25-051-21047-00-00,3.6800418,3.2264705,1,1.0
25-051-21054-00-00,4.37971,5.960692,1,0.7772302316132539
25-051-21163-00-00,4.775224,4.5713964,1,0.9980999826061343
25-051-21178-00-00,4.7033167,5.9177165,1,1.0
25-051-21185-00-00,3.566152,3.333518,1,1.0
25-051-21222-00-00,4.3337417,8.319067,1,1.0
25-051-21232-00-00,4.484315,3.2271855,1,1.0
25-051-21243-00-00,4.3675947,8.107588,1,1.0
25-051-21261-00-00,4.381212,8.871534,1,1.0
25-051-21307-00-00,5.673922,5.170622,1,1.0
25-051-21311-00-00,4.4337487,7.7207465,1,1.0
25-051-21323-00-00,5.1404257,5.2880783,1,1.0
25-051-21330-00-00,4.0774727,7.0934453,1,1.0
25-051-21343-00-00,4.54716,8.67542,1,1.0
25-051-21412-00-00,4.5527983,7.8823605,1,1.0
25-051-21464-00-00,4.295776,7.4757533,1,1.0
25-051-21465-00-00,4.971974,5.5224824,1,1.0
25-051-21466-00-00,4.308526,8.432003,1,1.0
25-051-21499-00-00,4.610366,8.046371,1,1.0
25-051-21526-00-00,4.286695,8.335341,1,1.0
25-051-21577-00-00,4.277403,8.28865,1,1.0
25-051-21615-00-00,4.3733344,6.946948,1,1.0
25-051-21646-00-00,4.315366,7.4452734,1,1.0
25-051-21688-00-00,5.9878483,5.0206294,1,1.0
25-051-21689-00-00,4.254864,1.6621008,0,1.0
25-051-21803-00-00,4.775601,3.6412559,1,1.0
25-051-21823-00-00,4.6741652,6.047571,1,1.0
25-051-21833-00-00,9.220509,6.0014277,2,1.0
25-051-21841-00-00,7.086936,2.6057775,0,1.0
25-055-05082-00-00,11.202844,8.312352,2,1.0
25-055-05111-00-00,6.065373,1.9105366,0,1.0
25-055-21034-00-00,4.688545,1.5235013,0,1.0
25-055-21045-00-00,11.453886,7.9554143,2,1.0
25-055-21051-00-00,11.111899,8.3375225,2,1.0
25-055-21065-00-00,11.5927515,8.796055,2,1.0
25-055-21070-00-00,11.130649,7.4070315,2,1.0
25-055-21096-00-00,11.441444,8.368586,2,1.0
25-055-21100-00-00,11.229828,9.010465,2,1.0
25-055-21103-00-00,11.350201,8.872369,2,1.0
25-055-21111-00-00,11.305798,9.147,2,1.0
25-055-21124-00-00,9.40114,6.995475,-1,0.0
25-055-21128-00-00,8.1439295,4.285596,0,0.6356032699635099
25-055-21161-00-00,7.760324,3.245889,0,1.0
25-055-21208-00-00,8.231969,3.7609148,0,1.0
25-065-05113-00-00,11.472249,9.134309,2,1.0
25-065-05121-00-00,10.315931,8.198917,2,1.0
25-065-05122-00-00,9.64876,8.427304,2,1.0
25-065-05126-00-00,11.403726,9.154123,2,1.0
25-065-05127-00-00,11.545166,9.093909,2,1.0
25-065-05128-00-00,11.6565895,8.971344,2,1.0
25-065-05162-00-00,11.57488,8.609723,2,1.0
25-065-05164-00-00,11.427618,8.991943,2,1.0
25-065-05182-00-00,11.589999,8.815061,2,1.0
25-065-05270-00-00,10.905168,8.640696,2,1.0
25-065-05275-00-00,3.6643605,3.4489155,1,1.0
25-065-05282-00-00,8.722392,4.5564456,0,0.9016367739972173
25-065-05306-00-00,11.235675,7.8471055,2,1.0
25-065-05324-00-00,8.611275,7.5887523,2,1.0
25-065-05461-00-00,11.583261,8.723497,2,1.0
25-065-05484-00-00,8.3857765,4.0518994,0,1.0
25-065-05485-00-00,11.632651,8.5164585,2,1.0
25-065-05486-00-00,4.8916264,7.53577,1,0.7337352922556922
25-065-05577-00-00,10.340482,7.126471,2,0.7130739476934161
25-065-05585-00-00,5.572369,1.6512544,0,1.0
25-065-05588-00-00,8.839009,4.211706,0,0.7488303057234013
25-065-21006-00-00,11.307701,9.164942,2,1.0
25-065-21013-00-00,11.088821,9.163245,2,1.0
25-065-21032-00-00,4.1107645,7.087277,1,1.0
25-065-21035-00-00,10.954305,7.809978,2,1.0
25-065-21068-00-00,6.994911,2.7247772,0,1.0
25-065-21087-00-00,11.110872,7.753669,2,1.0
25-065-21092-00-00,10.43638,8.319812,2,1.0
25-065-21093-00-00,8.425479,3.9073198,0,1.0
25-065-21111-00-00,11.31054,7.9496045,2,1.0
25-065-21112-00-00,11.015261,7.814927,2,1.0
25-065-21113-00-00,11.465887,8.162631,2,1.0
25-065-21114-00-00,11.023573,6.944588,2,1.0
25-065-21115-00-00,7.8575463,3.0140133,0,1.0
25-065-21118-00-00,11.126319,8.832581,2,1.0
25-065-21119-00-00,11.215379,7.5315895,2,1.0
25-065-21120-00-00,8.364921,4.0452795,0,1.0
25-065-21121-00-00,11.12656,7.5307503,2,1.0
25-065-21124-00-00,11.490309,8.7808485,2,1.0
25-065-21135-00-00,7.737823,3.1129732,0,1.0
25-065-21152-00-00,7.3899217,2.8361144,0,1.0
25-065-21168-00-00,10.833433,8.6709175,2,1.0
25-065-21188-00-00,6.7255397,2.255053,0,1.0
25-065-21192-00-00,4.2978406,1.7082292,0,1.0
25-065-21201-00-00,4.4903927,8.570985,1,1.0
25-065-21208-00-00,4.5941916,8.303065,1,1.0
25-065-21210-00-00,8.293146,5.618792,2,0.6959705188554138
25-065-21217-00-00,8.476807,4.044523,0,1.0
25-065-21235-00-00,11.202091,9.189995,2,1.0
25-065-21243-00-00,11.008072,8.318636,2,1.0
25-065-21276-00-00,10.92682,6.999308,2,1.0
25-065-21279-00-00,5.814523,5.278904,1,1.0
25-065-21280-00-00,4.03134,7.9052844,1,0.8128376035243975
25-065-21282-00-00,8.689353,4.176633,0,1.0
25-065-21324-00-00,7.573692,6.6532435,-1,0.0
25-065-21334-00-00,4.478803,6.4192915,1,1.0
25-065-21343-00-00,4.2093306,4.2282195,1,0.9303054463900338
25-065-21344-00-00,9.1835575,7.34975,2,0.6334616073173723
25-065-21352-00-00,7.215025,5.3885508,1,1.0
25-065-21380-00-00,8.4784,4.1574564,0,1.0
25-065-21390-00-00,4.653804,8.498175,1,1.0
25-065-21406-00-00,10.954932,6.8959384,2,1.0
25-065-21414-00-00,4.9280267,4.72976,1,1.0
25-065-21423-00-00,3.6797333,3.4540305,1,1.0
25-065-21432-00-00,10.541028,6.7600737,2,1.0
25-065-21434-00-00,8.548195,4.214534,0,1.0
25-065-21439-00-00,8.853754,7.9829483,2,0.9410329142917458
25-065-21440-00-00,6.6099887,2.2459538,0,1.0
25-065-21442-00-00,11.183891,7.373717,2,1.0
25-065-21451-00-00,6.35984,2.5330453,0,0.7631412837758713
25-065-21458-00-00,5.204875,6.932266,1,0.8869386575218959
25-065-21490-00-00,8.394331,7.8364677,2,1.0
25-065-21494-00-00,10.34148,6.312553,2,1.0
25-065-21513-00-00,4.4100337,7.1238003,1,1.0
25-065-21516-00-00,10.569514,7.619089,2,0.8947460032212238
25-065-21531-00-00,6.539004,5.3485494,1,1.0
25-065-21572-00-00,6.4673753,5.156673,1,1.0
25-065-21588-00-00,9.233719,8.104364,2,0.8709653836702479
25-065-21599-00-00,3.518789,3.4188545,1,1.0
25-065-21608-00-00,4.7662783,3.0000334,-1,0.0
25-065-21611-00-00,8.569197,5.8328114,2,1.0
25-065-21615-00-00,6.990452,5.2957883,1,1.0
25-065-21627-00-00,5.5467544,4.6386213,1,0.8387849650914626
25-065-21628-00-00,7.853412,6.5016212,-1,0.0
25-065-21637-00-00,7.072925,5.321404,1,1.0
25-065-21642-00-00,3.7936575,3.153431,1,1.0
25-065-21673-00-00,8.560131,4.1454535,0,1.0
25-065-21701-00-00,4.1963005,3.8775504,1,0.7591473684235603
25-065-21757-00-00,4.3169036,7.4103317,1,1.0
25-065-21758-00-00,4.7052455,6.3914843,1,1.0
25-065-21762-00-00,7.5001955,2.907572,0,1.0
25-065-21774-00-00,4.33006,6.58084,1,1.0
25-065-21775-00-00,10.638415,6.6351604,2,1.0
25-065-21776-00-00,5.1435647,5.0604653,1,1.0
25-065-21780-00-00,7.3247175,3.399166,0,0.7454542548277913
25-065-21800-00-00,4.859732,4.565359,1,1.0
25-065-21807-00-00,11.054348,7.323462,2,1.0
25-065-21839-00-00,4.0013433,7.1442447,1,1.0
25-065-21841-00-00,4.6781154,6.5974755,1,1.0
25-065-21883-00-00,5.416547,2.0557,0,1.0
25-065-21885-00-00,7.103841,2.7608333,0,1.0
25-065-21888-00-00,9.037101,6.5255594,2,0.6636850578719146
25-067-21011-00-00,4.10424,2.9449556,1,1.0
25-067-21017-00-00,3.6036832,3.4064484,1,1.0
25-069-05144-00-00,11.306934,7.8800445,2,1.0
25-069-05146-00-00,7.1751556,2.4032588,0,0.6481563476674016
25-069-05212-00-00,11.3190975,9.083335,2,1.0
25-069-06574-00-00,11.387891,9.141871,2,1.0
25-069-21025-00-00,11.577818,9.129272,2,1.0
25-069-21058-00-00,4.262639,7.2790246,1,1.0
25-069-21072-00-00,8.760976,8.5761175,2,1.0
25-069-21076-00-00,10.984218,8.267883,2,1.0
25-069-21078-00-00,4.051553,6.446722,1,0.650202756290946
25-069-21105-00-00,10.56841,7.6781135,2,0.7596019990398893
25-069-21108-00-00,11.185264,6.948334,2,1.0
25-069-21116-00-00,10.8603525,7.0253167,2,1.0
25-069-21119-00-00,11.075274,7.576084,2,1.0
25-069-21120-00-00,10.729889,7.549429,2,1.0
25-069-21121-00-00,10.051349,6.8155556,2,0.7160065987968453
25-069-21124-00-00,11.192494,7.714272,2,1.0
25-069-21129-00-00,8.0556555,3.4060295,0,1.0
25-069-21138-00-00,4.9608803,7.811331,-1,0.0
25-069-21166-00-00,3.8797774,3.2445743,1,1.0
25-069-21167-00-00,3.573447,3.4209483,1,1.0
25-069-21181-00-00,4.967814,1.6168531,0,1.0
25-069-60055-00-00,11.524149,8.258036,2,1.0
25-069-60079-00-00,5.2323775,1.7631629,0,1.0
25-069-60113-00-00,10.603677,8.141842,2,1.0
25-069-60120-00-00,10.885489,8.548364,2,1.0
25-069-60121-00-00,11.403426,9.157688,2,1.0
25-073-05008-00-00,11.550593,8.6434965,2,1.0
25-073-05075-00-00,4.4310613,8.095686,1,1.0
25-073-05076-00-00,4.4909263,8.004641,1,1.0
25-073-05077-00-00,4.5265975,7.9970284,1,1.0
25-073-05080-00-00,11.212056,7.284834,2,1.0
25-073-05082-00-00,8.368752,9.720396,-1,0.0
25-073-05094-00-00,4.743247,4.8921456,1,1.0
25-073-05097-00-00,11.189497,7.5922966,2,1.0
25-073-05100-00-00,11.635266,8.888528,2,1.0
25-073-05111-00-00,11.465333,9.031345,2,1.0
25-073-05112-00-00,11.240629,8.123485,2,1.0
25-073-05115-00-00,11.497245,8.564698,2,1.0
25-073-05116-00-00,10.895707,7.47279,2,1.0
25-073-05119-00-00,8.061821,3.0077,0,0.8308001920246312
25-073-05122-00-00,11.024459,7.224042,2,1.0
25-073-05125-00-00,7.7359405,2.9025621,0,1.0
25-073-05127-00-00,8.357264,9.716912,-1,0.0
25-073-05131-00-00,8.355952,9.71193,-1,0.0
25-073-05134-00-00,9.916836,8.269394,2,1.0
25-073-05135-00-00,8.822066,8.393714,2,1.0
25-073-05136-00-00,11.521417,9.066637,2,1.0
25-073-05142-00-00,9.295895,8.070319,2,0.989159585860159
25-073-05146-00-00,8.384174,8.102023,2,1.0
25-073-05147-00-00,8.5836315,8.2116995,2,1.0
25-073-05151-00-00,11.029527,7.163919,2,1.0
25-073-05156-00-00,11.209567,7.4265695,2,1.0
25-073-05157-00-00,8.481012,8.743218,2,1.0
25-073-05161-00-00,11.127058,8.28638,2,1.0
25-073-05162-00-00,9.658564,8.475574,2,1.0
25-073-05163-00-00,7.7206545,3.214513,0,1.0
25-073-05166-00-00,8.468946,8.777718,2,1.0
25-073-05170-00-00,11.382402,8.323828,2,1.0
25-073-05175-00-00,8.465758,8.759771,2,1.0
25-073-05176-00-00,8.449234,8.746276,2,1.0
25-073-05183-00-00,7.4676914,6.171331,1,0.739446018992032
25-073-05184-00-00,8.527588,8.300406,2,1.0
25-073-05185-00-00,8.546057,8.296414,2,1.0
25-073-05188-00-00,8.579515,8.371298,2,1.0
25-073-05190-00-00,8.477281,8.751258,2,1.0
25-073-05191-00-00,11.180212,7.806126,2,1.0
25-073-05192-00-00,11.360383,8.05209,2,1.0
25-073-05193-00-00,10.30884,8.305754,2,1.0
25-073-05194-00-00,8.453144,8.743791,2,1.0
25-073-05197-00-00,8.58654,8.34254,2,1.0
25-073-05198-00-00,8.505743,8.7628145,2,1.0
25-073-05200-00-00,11.284035,7.790058,2,1.0
25-073-05201-00-00,10.55101,7.766905,2,0.9488672995836189
25-073-05207-00-00,8.583491,8.293696,2,1.0
25-073-05209-00-00,9.235085,8.523227,2,1.0
25-073-05210-00-00,11.639869,8.706968,2,1.0
25-073-05216-00-00,11.129411,8.333091,2,1.0
25-073-05217-00-00,10.986669,8.194501,2,1.0
25-073-05220-00-00,9.25213,8.533185,2,1.0
25-073-05221-00-00,9.187932,8.515808,2,1.0
25-073-05223-00-00,5.6695657,3.0585427,-1,0.0
25-073-05224-00-00,9.296019,8.46577,2,0.9531057562436842
25-073-05225-00-00,11.515677,8.887961,2,1.0
25-073-05226-00-00,11.490908,8.39301,2,1.0
25-073-05227-00-00,11.141797,7.7191873,2,1.0
25-073-05235-00-00,11.323925,8.999292,2,1.0
25-073-05237-00-00,11.386285,7.6139164,2,0.9679861198450211
